Country Name,AIDS estimated deaths (UNAIDS estimates),ARI treatment (% of children under 5 taken to a health provider),"Adolescent fertility rate (births per 1,000 women ages 15-19)",Adults (ages 15+) and children (0-14 years) living with HIV,Adults (ages 15+) and children (ages 0-14) newly infected with HIV,Adults (ages 15+) living with HIV,Adults (ages 15-49) newly infected with HIV,"Age at first marriage, female","Age at first marriage, male",Age dependency ratio (% of working-age population),"Age dependency ratio, old","Age dependency ratio, young","Age population, age 00, female, interpolated","Age population, age 00, male, interpolated","Age population, age 01, female, interpolated","Age population, age 01, male, interpolated","Age population, age 02, female, interpolated","Age population, age 02, male, interpolated","Age population, age 03, female, interpolated","Age population, age 03, male, interpolated","Age population, age 04, female, interpolated","Age population, age 04, male, interpolated","Age population, age 05, female, interpolated","Age population, age 05, male, interpolated","Age population, age 06, female, interpolated","Age population, age 06, male, interpolated","Age population, age 07, female, interpolated","Age population, age 07, male, interpolated","Age population, age 08, female, interpolated","Age population, age 08, male, interpolated","Age population, age 09, female, interpolated","Age population, age 09, male, interpolated","Age population, age 10, female, interpolated","Age population, age 10, male, interpolated","Age population, age 11, female, interpolated","Age population, age 11, male, interpolated","Age population, age 12, female, interpolated","Age population, age 12, male, interpolated","Age population, age 13, female, interpolated","Age population, age 13, male, interpolated","Age population, age 14, female, interpolated","Age population, age 14, male, interpolated","Age population, age 15, female, interpolated","Age population, age 15, male, interpolated","Age population, age 16, female, interpolated","Age population, age 16, male, interpolated","Age population, age 17, female, interpolated","Age population, age 17, male, interpolated","Age population, age 18, female, interpolated","Age population, age 18, male, interpolated","Age population, age 19, female, interpolated","Age population, age 19, male, interpolated","Age population, age 20, female, interpolated","Age population, age 20, male, interpolated","Age population, age 21, female, interpolated","Age population, age 21, male, interpolated","Age population, age 22, female, interpolated","Age population, age 22, male, interpolated","Age population, age 23, female, interpolated","Age population, age 23, male, interpolated","Age population, age 24, female, interpolated","Age population, age 24, male, interpolated","Age population, age 25, female, interpolated","Age population, age 25, male, interpolated",Antiretroviral therapy coverage (% of people living with HIV),Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),"Birth rate, crude (per 1,000 people)",Births attended by skilled health staff (% of total),Capital health expenditure (% of GDP),"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","Cause of death, by injury (% of total)","Cause of death, by non-communicable diseases (% of total)",Children (0-14) living with HIV,Children (ages 0-14) newly infected with HIV,Children orphaned by HIV/AIDS,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),"Community health workers (per 1,000 people)",Completeness of birth registration (%),"Completeness of birth registration, female (%)","Completeness of birth registration, male (%)","Completeness of birth registration, rural (%)","Completeness of birth registration, urban (%)",Completeness of death registration with cause-of-death information (%),"Comprehensive correct knowledge of HIV/AIDS, ages 15-24, female (2 prevent ways and reject 3 misconceptions)","Comprehensive correct knowledge of HIV/AIDS, ages 15-24, male (2 prevent ways and reject 3 misconceptions)","Comprehensive correct knowledge of HIV/AIDS, ages 15-49, female (2 prevent ways and reject 3 misconceptions)","Comprehensive correct knowledge of HIV/AIDS, ages 15-49, male (2 prevent ways and reject 3 misconceptions)","Condom use at last high-risk sex, adult female (% ages 15-49)","Condom use at last high-risk sex, adult male (% ages 15-49)","Condom use, population ages 15-24, female (% of females ages 15-24)","Condom use, population ages 15-24, male (% of males ages 15-24)",Consumption of iodized salt (% of households),"Contraceptive prevalence, any method (% of all women ages 15-49)","Contraceptive prevalence, any method (% of married women ages 15-49)","Contraceptive prevalence, any method (% of sexually active unmarried women ages 15-49)","Contraceptive prevalence, any modern method (% of all women ages 15-49)","Contraceptive prevalence, any modern method (% of married women ages 15-49)","Contraceptive prevalence, any modern method (% of sexually active unmarried women ages 15-49)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"Current health expenditure per capita, PPP (current international $)","Death rate, crude (per 1,000 people)",Demand for family planning satisfied by any methods (% of married women with demand for family planning),Demand for family planning satisfied by modern methods (% of married women with demand for family planning),Diabetes prevalence (% of population ages 20 to 79),Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding),Diarrhea treatment (% of children under 5 who received ORS packet),Domestic general government health expenditure (% of GDP),Domestic general government health expenditure (% of current health expenditure),Domestic general government health expenditure (% of general government expenditure),Domestic general government health expenditure per capita (current US$),"Domestic general government health expenditure per capita, PPP (current international $)",Domestic private health expenditure (% of current health expenditure),Domestic private health expenditure per capita (current US$),"Domestic private health expenditure per capita, PPP  (current international $)",Exclusive breastfeeding (% of children under 6 months),External health expenditure (% of current health expenditure),External health expenditure channeled through government (% of external health expenditure),External health expenditure per capita (current US$),"External health expenditure per capita, PPP (current international $)",Female headed households (% of households with a female head),"Fertility rate, total (births per woman)","GNI per capita, Atlas method (current US$)","Hospital beds (per 1,000 people)",Human capital index (HCI) (scale 0-1),"Human capital index (HCI), female (scale 0-1)","Human capital index (HCI), female, lower bound (scale 0-1)","Human capital index (HCI), female, upper bound (scale 0-1)","Human capital index (HCI), lower bound (scale 0-1)","Human capital index (HCI), male (scale 0-1)","Human capital index (HCI), male, lower bound (scale 0-1)","Human capital index (HCI), male, upper bound (scale 0-1)","Human capital index (HCI), upper bound (scale 0-1)","Immunization, BCG (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, HepB3 (% of one-year-old children)","Immunization, Hib3 (% of children ages 12-23 months)","Immunization, Pol3 (% of one-year-old children)","Immunization, measles (% of children ages 12-23 months)","Immunization, measles second dose (% of children by the nationally recommended age)","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","Incidence of HIV, ages 50+ (per 1,000 uninfected population ages 50+)","Incidence of HIV, all (per 1,000 uninfected population)","Incidence of malaria (per 1,000 population at risk)","Incidence of tuberculosis (per 100,000 people)","Infant and young child feeding practices, all 3 IYCF (% children ages 6-23 months)",Intermittent preventive treatment (IPT) of malaria in pregnancy (% of pregnant women),"Labor force, female (% of total labor force)","Labor force, total","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Lifetime risk of maternal death (%),Lifetime risk of maternal death (1 in: rate varies by country),"Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth male (% of males ages 15-24)","Literacy rate, youth total (% of people ages 15-24)",Low-birthweight babies (% of births),Malaria cases reported,Maternal leave benefits (% of wages paid in covered period),"Maternal mortality ratio (modeled estimate, per 100,000 live births)","Maternal mortality ratio (national estimate, per 100,000 live births)","Mortality caused by road traffic injury (per 100,000 people)","Mortality caused by road traffic injury, female (per 100,000 female population)","Mortality caused by road traffic injury, male (per 100,000 male population)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, female (%)","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70, male (%)","Mortality rate attributed to household and ambient air pollution (per 100,000 population)","Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)","Mortality rate attributed to household and ambient air pollution, age-standardized, male (per 100,000 male population)","Mortality rate attributed to unintentional poisoning (per 100,000 population)","Mortality rate attributed to unintentional poisoning, female (per 100,000 female population)","Mortality rate attributed to unintentional poisoning, male (per 100,000 male population)","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene, female (per 100,000 female population)","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene, male (per 100,000 male population)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, infant (per 1,000 live births)","Mortality rate, infant, female (per 1,000 live births)","Mortality rate, infant, male (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000)","Mortality rate, under-5, female (per 1,000)","Mortality rate, under-5, male (per 1,000)",Net migration,Newborns protected against tetanus (%),Number of deaths ages 10-14 years,"Number of deaths ages 10-14 years, female","Number of deaths ages 10-14 years, male",Number of deaths ages 10-19 years,"Number of deaths ages 10-19 years, female","Number of deaths ages 10-19 years, male",Number of deaths ages 15-19 years,"Number of deaths ages 15-19 years, female","Number of deaths ages 15-19 years, male",Number of deaths ages 20-24 years,"Number of deaths ages 20-24 years, female","Number of deaths ages 20-24 years, male",Number of deaths ages 5-9 years,"Number of deaths ages 5-9 years, female","Number of deaths ages 5-9 years, male",Number of infant deaths,"Number of infant deaths, female","Number of infant deaths, male",Number of maternal deaths,Number of neonatal deaths,Number of people pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure,Number of people pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure,Number of people pushed below the 60% median consumption poverty line by out-of-pocket health care expenditure,Number of people pushed further below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure,Number of people pushed further below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure,Number of people pushed further below the 60% median consumption poverty line by out-of-pocket health care expenditure,Number of people pushed or further pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure,Number of people pushed or further pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure,Number of people pushed or further pushed below the 60% median consumption poverty line by out-of-pocket health care expenditure,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,Number of people who are undernourished,Number of stillbirths,"Number of surgical procedures (per 100,000 population)",Number of under-five deaths,"Number of under-five deaths, female","Number of under-five deaths, male",Number of weeks of maternity leave,"Nurses and midwives (per 1,000 people)",Out-of-pocket expenditure (% of current health expenditure),Out-of-pocket expenditure per capita (current US$),"Out-of-pocket expenditure per capita, PPP (current international $)",People practicing open defecation (% of population),"People practicing open defecation, rural (% of rural population)","People practicing open defecation, urban (% of urban population)",People using at least basic drinking water services (% of population),"People using at least basic drinking water services, rural (% of rural population)","People using at least basic drinking water services, urban (% of urban population)",People using at least basic sanitation services (% of population),"People using at least basic sanitation services, rural (% of rural population)","People using at least basic sanitation services, urban  (% of urban population)",People using safely managed drinking water services (% of population),"People using safely managed drinking water services, rural (% of rural population)","People using safely managed drinking water services, urban (% of urban population)",People using safely managed sanitation services (% of population),"People using safely managed sanitation services, rural (% of rural population)","People using safely managed sanitation services, urban  (% of urban population)",People with basic handwashing facilities including soap and water (% of population),"People with basic handwashing facilities including soap and water, rural (% of rural population)","People with basic handwashing facilities including soap and water, urban (% of urban population)","Physicians (per 1,000 people)",Population ages 0-14 (% of total population),"Population ages 0-14, female","Population ages 0-14, female (% of female population)","Population ages 0-14, male","Population ages 0-14, male (% of male population)","Population ages 00-04, female","Population ages 00-04, female (% of female population)","Population ages 00-04, male","Population ages 00-04, male (% of male population)","Population ages 00-14, total","Population ages 05-09, female","Population ages 05-09, female (% of female population)","Population ages 05-09, male","Population ages 05-09, male (% of male population)","Population ages 10-14, female","Population ages 10-14, female (% of female population)","Population ages 10-14, male","Population ages 10-14, male (% of male population)","Population ages 15-19, female","Population ages 15-19, female (% of female population)","Population ages 15-19, male","Population ages 15-19, male (% of male population)",Population ages 15-64 (% of total population),"Population ages 15-64, female","Population ages 15-64, female (% of female population)","Population ages 15-64, male","Population ages 15-64, male (% of male population)","Population ages 15-64, total","Population ages 20-24, female","Population ages 20-24, female (% of female population)","Population ages 20-24, male","Population ages 20-24, male (% of male population)","Population ages 25-29, female","Population ages 25-29, female (% of female population)","Population ages 25-29, male","Population ages 25-29, male (% of male population)","Population ages 30-34, female","Population ages 30-34, female (% of female population)","Population ages 30-34, male","Population ages 30-34, male (% of male population)","Population ages 35-39, female","Population ages 35-39, female (% of female population)","Population ages 35-39, male","Population ages 35-39, male (% of male population)","Population ages 40-44, female","Population ages 40-44, female (% of female population)","Population ages 40-44, male","Population ages 40-44, male (% of male population)","Population ages 45-49, female","Population ages 45-49, female (% of female population)","Population ages 45-49, male","Population ages 45-49, male (% of male population)","Population ages 50-54, female","Population ages 50-54, female (% of female population)","Population ages 50-54, male","Population ages 50-54, male (% of male population)","Population ages 55-59, female","Population ages 55-59, female (% of female population)","Population ages 55-59, male","Population ages 55-59, male (% of male population)","Population ages 60-64, female","Population ages 60-64, female (% of female population)","Population ages 60-64, male","Population ages 60-64, male (% of male population)",Population ages 65 and above (% of total population),"Population ages 65 and above, female","Population ages 65 and above, female (% of female population)","Population ages 65 and above, male","Population ages 65 and above, male (% of male population)","Population ages 65 and above, total","Population ages 65-69, female","Population ages 65-69, female (% of female population)","Population ages 65-69, male","Population ages 65-69, male (% of male population)","Population ages 70-74, female","Population ages 70-74, female (% of female population)","Population ages 70-74, male","Population ages 70-74, male (% of male population)","Population ages 75-79, female","Population ages 75-79, female (% of female population)","Population ages 75-79, male","Population ages 75-79, male (% of male population)","Population ages 80 and above, female","Population ages 80 and above, male","Population ages 80 and above, male (% of male population)","Population ages 80 and older, female (% of female population)",Population growth (annual %),"Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)","Population, total",Postnatal care coverage (% mothers),Poverty headcount ratio at national poverty line (% of population),Pregnant women receiving prenatal care (%),Pregnant women receiving prenatal care of at least four visits (% of pregnant women),"Prevalence of HIV, female (% ages 15-24)","Prevalence of HIV, male (% ages 15-24)","Prevalence of HIV, total (% of population ages 15-49)",Prevalence of anemia among children (% of children ages 6-59 months),Prevalence of anemia among non-pregnant women (% of women ages 15-49),Prevalence of anemia among pregnant women (%),Prevalence of anemia among women of reproductive age (% of women ages 15-49),Prevalence of current tobacco use (% of adults),"Prevalence of current tobacco use, females (% of female adults)","Prevalence of current tobacco use, males (% of male adults)",Prevalence of hypertension (% of adults ages 30-79),"Prevalence of hypertension, female (% of female adults ages 30-79)","Prevalence of hypertension, male (% of male adults ages 30-79)",Prevalence of overweight (% of adults),Prevalence of overweight (% of children under 5),"Prevalence of overweight (modeled estimate, % of children under 5)","Prevalence of overweight, female (% of children under 5)","Prevalence of overweight, female (% of female adults)","Prevalence of overweight, male (% of children under 5)","Prevalence of overweight, male (% of male adults)","Prevalence of severe wasting, weight for height (% of children under 5)","Prevalence of severe wasting, weight for height, female (% of children under 5)","Prevalence of severe wasting, weight for height, male (% of children under 5)","Prevalence of stunting, height for age (% of children under 5)","Prevalence of stunting, height for age (modeled estimate, % of children under 5)","Prevalence of stunting, height for age, female (% of children under 5)","Prevalence of stunting, height for age, male (% of children under 5)",Prevalence of syphilis (% of women attending antenatal care),Prevalence of undernourishment (% of population),"Prevalence of underweight, weight for age (% of children under 5)","Prevalence of underweight, weight for age, female (% of children under 5)","Prevalence of underweight, weight for age, male (% of children under 5)","Prevalence of wasting, weight for height (% of children under 5)","Prevalence of wasting, weight for height, female (% of children under 5)","Prevalence of wasting, weight for height, male (% of children under 5)","Primary completion rate, female (% of relevant age group)","Primary completion rate, male (% of relevant age group)","Primary completion rate, total (% of relevant age group)","Probability of dying among adolescents ages 10-14 years (per 1,000)","Probability of dying among adolescents ages 10-14 years, female (per 1,000)","Probability of dying among adolescents ages 10-14 years, male (per 1,000)","Probability of dying among adolescents ages 10-19 years (per 1,000)","Probability of dying among adolescents ages 10-19 years, female (per 1,000)","Probability of dying among adolescents ages 10-19 years, male (per 1,000)","Probability of dying among adolescents ages 15-19 years (per 1,000)","Probability of dying among adolescents ages 15-19 years, female (per 1,000)","Probability of dying among adolescents ages 15-19 years, male (per 1,000)","Probability of dying among children ages 5-9 years (per 1,000)","Probability of dying among children ages 5-9 years, female (per 1,000)","Probability of dying among children ages 5-9 years, male (per 1,000)","Probability of dying among youth ages 20-24 years (per 1,000)","Probability of dying among youth ages 20-24 years, female (per 1,000)","Probability of dying among youth ages 20-24 years, male (per 1,000)",Proportion of population pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),Proportion of population pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),Proportion of population pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%),Proportion of population pushed further below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),Proportion of population pushed further below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),Proportion of population pushed further below the 60% median consumption poverty line by out-of-pocket health care expenditure (%),Proportion of population pushed or further pushed below the $2.15 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),Proportion of population pushed or further pushed below the $3.65 ($ 2017 PPP) poverty line by out-of-pocket health care expenditure (%),Proportion of population pushed or further pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%),Proportion of population spending more than 10% of household consumption or income on out-of-pocket health care expenditure (%),Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),"Public spending on education, total (% of GDP)",Ratio of school attendance of orphans to school attendance of non-orphans ages 10-14,Ratio of young literate females to males (% ages 15-24),Risk of catastrophic expenditure for surgical care (% of people at risk),Risk of impoverishing expenditure for surgical care (% of people at risk),Rural population,Rural population (% of total population),Rural population growth (annual %),Rural poverty headcount ratio at national poverty lines (% of rural population),"School enrollment, primary (% gross)","School enrollment, primary (% net)","School enrollment, primary, female (% gross)","School enrollment, primary, female (% net)","School enrollment, primary, male (% gross)","School enrollment, primary, male (% net)","School enrollment, secondary (% gross)","School enrollment, secondary (% net)","School enrollment, secondary, female (% gross)","School enrollment, secondary, female (% net)","School enrollment, secondary, male (% gross)","School enrollment, secondary, male (% net)","School enrollment, tertiary (% gross)","School enrollment, tertiary, female (% gross)",Sex ratio at birth (male births per female births),Share of women employed in the nonagricultural sector (% of total nonagricultural employment),"Specialist surgical workforce (per 100,000 population)","Stillbirth rate (per 1,000 total births)","Suicide mortality rate (per 100,000 population)","Suicide mortality rate, female (per 100,000 female population)","Suicide mortality rate, male (per 100,000 male population)","Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)",Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)","Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)","Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",Treatment for hypertension (% of adults ages 30-79 with hypertension),"Treatment for hypertension, female (% of female adults ages 30-79 with hypertension)","Treatment for hypertension, male (% of male adults ages 30-79 with hypertension)","Tuberculosis case detection rate (%, all forms)","Tuberculosis death rate (per 100,000 people)",Tuberculosis treatment success rate (% of new cases),UHC service coverage index,"Unemployment, female (% of female labor force)","Unemployment, male (% of male labor force)","Unemployment, total (% of total labor force)",Unmet need for contraception (% of married women ages 15-49),Urban population,Urban population (% of total population),Urban population growth (annual %),Urban poverty headcount ratio at national poverty lines (% of urban population),Use of insecticide-treated bed nets (% of under-5 population),Vitamin A supplementation coverage rate (% of children ages 6-59 months),Wanted fertility rate (births per woman),Women who were first married by age 15 (% of women ages 20-24),Women who were first married by age 18 (% of women ages 20-24),Women's share of population ages 15+ living with HIV (%),Young people (ages 15-24) newly infected with HIV,power_distance,individualism,motivation,uncertainty_avoidance,long_term_orientation,indulgence,index,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population,thinness  1-19 years,thinness 5-9 years,Income composition of resources,Schooling
AFGHANISTAN,362.5,61.0,126.34875000000000,3893.75,634.375,3650.0,750.0,21.4,24.700000000000000,104.77047059984900,4.777355849183690,99.99311475066490,516300.15625,544517.1875,493858.3125,519420.59375,478251.8125,503401.0625,464373.46875,488931.4375,451977.59375,475853.3125,440408.875,463544.875,428916.46875,451269.03125,417579.59375,439141.9375,405365.71875,426080.4375,392029.09375,411835.0,378690.375,397593.8125,365328.40625,383333.78125,351736.96875,368826.8125,338021.46875,354176.15625,324274.9375,339488.34375,310563.5625,324838.53125,296999.125,310344.0625,283709.96875,296167.09375,270785.84375,282417.625,258260.1875,269110.34375,246200.5,256302.34375,234677.59375,244054.09375,223772.46875,232439.71875,213547.75,221530.28125,204002.9375,211331.8125,195142.75,201848.78125,1.25,1.0625,43.437750000000000,30.900000000000000,0.244164935,49.11851482252290,11.86549224835320,39.01599333675000,381.25,100.0,2343.75,11.8,5053479.199055460,28.566666666666700,41.90000000000000,42.7,24.46666666666670,45.0,5053479.199055460,1.4,6.3000002,1.35,4.9000001,5053479.199055460,5053479.199055460,5053479.199055460,5053479.199055460,46.56666666666670,5053479.199055460,17.0125,5053479.199055460,5053479.199055460,14.57777777777780,5053479.199055460,9.44376949,39.59549086357140,138.74673411449500,9.281875,47.90000000000000,42.2,7.6,44.10000000000000,43.0,0.4825341078571430,5.106768646428570,2.567771094285710,2.047307748571430,7.129381569658350,77.73886871285710,30.226417914285700,106.5821220527000,63.063137,17.15436124857140,32.0634937570117,7.321765475,25.035230374584900,1.7000000000000000,6.49525,588.5714285714280,0.43062500000000000,5053479.199055460,5053479.199055460,5053479.199055460,5053479.199055460,5053479.199055460,5053479.199055460,5053479.199055460,5053479.199055460,5053479.199055460,60.0,55.0625,64.55555555555550,64.85714285714290,55.375,51.6875,24.75,0.028125,0.04375,0.010625000000000000,0.0225,34.517312314106700,189.0625,15.2,5053479.199055460,17.297559963293900,6366053.5625,60.987625,57.888375,59.439,6.919535035084960,15.5625,17.0178394317627,45.417098999023400,31.448850631713900,71.13953590393070,55.66502380371100,5053479.199055460,138600.7857142860,100.0,1015.625,700.0,14.65625,6.46875,22.375,39.19375,38.39375,39.9875,5053479.199055460,5053479.199055460,5053479.199055460,1.8562500000000000,3.14375,0.64375,5053479.199055460,5053479.199055460,5053479.199055460,246.709125,305.41781250000000,71.10625,66.825,75.1625,50.89375,98.66875000000000,94.71875,102.41875000000000,12941.5,71.1875,2686.125,1072.6875,1613.4375,8096.6875,4016.125,4080.5625,5410.5625,2943.4375,2467.125,6316.625,3193.6875,3122.9375,4484.9375,1931.75,2553.1875,77566.0,35369.4375,42196.5625,11250.0,56844.125,5053479.199055460,5053479.199055460,5053479.199055460,5053479.199055460,5053479.199055460,5053479.199055460,5053479.199055460,5053479.199055460,5053479.199055460,5053479.199055460,5053479.199055460,7973333.333333330,37196.125,229.0,106158.1875,49387.375,56770.8125,5053479.199055460,0.3936875,77.73886871285710,30.226417914285700,106.5821220527000,20.412906716377500,25.424363707681100,3.8112419651137700,43.10396913649490,35.53594043980390,68.10489424149320,31.565858900246100,28.355122250734400,42.09502875462380,17.07593519134400,14.30888807164170,26.222913129739300,5053479.199055460,5053479.199055460,5053479.199055460,38.29679343788040,29.654072096166900,66.1687377235495,0.22803636363636400,48.79499544335040,6247113.1875,48.000696752710100,6567413.875,49.57584397324410,2404761.375,18.595448264365100,2532123.625,19.247440317831900,12814527.0,2084299.8125,16.01012709058070,2191871.3125,16.537488449809300,1758052.25,13.395121397764400,1843419.0,13.790915205603000,1420318.8125,10.765027243021900,1482877.75,11.037359001497000,48.87081580964540,6479019.9375,49.42133533687670,6458836.625,48.329337037701800,12937856.4375,1122201.3125,8.530775808938640,1165658.375,8.704067894125790,898730.875,6.877259684588510,926258.1875,6.9580031031150400,740536.25,5.676197045385000,751883.25,5.645816543668000,613046.6875,4.687874841643170,604822.375,4.519470898970990,499239.25,3.8122106032493300,473707.0625,3.534917639588980,401456.1875,3.064430895794440,366975.875,2.7463740297890300,322247.125,2.4677510981097000,286122.75,2.151825322161920,259210.4375,1.9917928170572100,226232.625,1.7118118043036500,202033.1875,1.548015299088820,174299.0,1.31969080048141,2.3341887470041900,338631.5625,2.577967910413130,278779.9375,2.094818989054160,617411.5,149359.5625,1.1386631892320800,126921.6875,0.9565224529684520,98158.875,0.748602302324691,81937.75,0.6160633222258020,56176.0,0.426896715068143,44682.75,0.334699369569101,34937.1875,25237.9375,0.18753384429080700,0.26380570378821500,3.505661695365030,13064764.6875,49.56217849475920,13305030.375,50.43782215582440,26369794.9375,39.90000000000000,36.0,44.42222222222220,17.800000000000000,0.1,0.1,0.1,45.4625,35.912500000000000,40.65625,36.575,31.175000000000000,13.35,48.95000000000000,37.7375,40.6625,34.900000000000000,18.0625,4.95,5.075,4.2,20.65,5.6,15.31875,3.9000000000000000,3.5,4.5,49.850000000000000,49.4875,49.0,50.65000000000000,0.56,29.760000000000000,28.15,23.200000000000000,26.0,9.3,8.7,10.3,5053479.199055460,5053479.199055460,5053479.199055460,3.7687500000000000,3.1125,4.425000000000000,12.6875,12.762500000000000,12.6125,8.9375,9.693750000000000,8.23125,5.2875000000000000,4.69375,5.862500000000000,13.456250000000000,13.44375,13.4875,2.3850000000000000,2.7700000000000000,2.4350000000000000,14.525,39.55500000000000,13.780000000000000,16.910000000000000,42.325,16.215000000000000,9.735,1.04,3.2933581525629200,5053479.199055460,0.4396466910839080,5053479.199055460,5053479.199055460,20192348.9375,76.71625,3.2758059663622000,5053479.199055460,88.77619540691380,5053479.199055460,65.93438649177550,5053479.199055460,110.48252129554800,5053479.199055460,36.728011403765000,41.060495,23.04340505599980,28.326655000000000,49.61854634966170,53.1433025,3.605926132202150,1.5513839960098300,1.0615625,19.34285714285710,0.030000000000000000,32.03125,4.55625,4.19375,4.90625,59.808921000000000,52.64330875,12.100000000000000,0.01269,0.0029750000000000000,0.022532500000000000,35.68125,43.868750000000000,26.225,45.75,47.875,86.9375,29.0,10.62875,7.5798125,8.107250000000000,24.5,6177446.0,23.283750000000000,4.259152792371220,5053479.199055460,4.6,89.13333333333330,4.4,8.8,34.8,28.46875,262.5,65.94339622641510,40.283018867924500,46.198113207547200,66.11320754716980,39.583333333333300,45.883720930232600,0.0,58.19375,269.0625,78.25,0.014375,34.9601100659375,64.5625,2362.25,15.51875,107.5625,48.375,8.2525,52.3125,0.1,340.01542546875,9972259.8125,16.58125,15.581250000000000,0.415375,8.2125
